Id,Facility_id,Class_name,Dow,Start_hour,Start_minute,Start_am_pm,End_hour,End_minute,End_am_pm
65792,3620,ELEMENTS CLASS,4,6,0,AM,7,0,AM
65793,3620,ELEMENTS CLASS,4,5,30,PM,6,30,PM
65794,3620,ELEMENTS CLASS,6,8,0,AM,9,0,AM
65795,3620,CROSSFIT CLASS,1,6,0,AM,7,0,AM
65796,3620,CROSSFIT CLASS,1,9,0,AM,10,0,AM
65797,3620,CROSSFIT CLASS,1,4,30,PM,5,30,PM
65798,3620,CROSSFIT CLASS,1,5,30,PM,6,30,PM
65799,3620,CROSSFIT CLASS,1,6,30,PM,7,30,PM
65800,3620,CROSSFIT CLASS,2,6,0,AM,7,0,AM
65801,3620,CROSSFIT CLASS,2,9,0,AM,10,0,AM
65802,3620,CROSSFIT CLASS,2,4,30,PM,5,30,PM
65803,3620,CROSSFIT CLASS,2,5,30,PM,6,30,PM
65804,3620,CROSSFIT CLASS,3,6,0,AM,7,0,AM
65805,3620,CROSSFIT CLASS,3,9,0,AM,10,0,AM
65806,3620,CROSSFIT CLASS,3,4,30,PM,5,30,PM
65807,3620,CROSSFIT CLASS,3,5,30,PM,6,30,PM
65808,3620,CROSSFIT CLASS,3,6,30,PM,7,30,PM
65809,3620,CROSSFIT CLASS,4,6,0,AM,7,0,AM
65810,3620,CROSSFIT CLASS,4,9,0,AM,10,0,AM
65811,3620,CROSSFIT CLASS,4,4,30,PM,5,30,PM
65812,3620,CROSSFIT CLASS,5,6,0,AM,7,0,AM
65813,3620,CROSSFIT CLASS,5,9,0,AM,10,0,AM
65814,3620,CROSSFIT CLASS,5,4,30,PM,5,30,PM
65815,3620,CROSSFIT CLASS,6,9,0,AM,10,0,AM
65816,3621,CrossFit,1,6,0,AM,7,0,AM
65817,3621,CrossFit,1,7,0,AM,8,0,AM
65818,3621,CrossFit (Women ONLY),1,8,15,AM,9,15,AM
65819,3621,CrossFit,1,9,30,AM,10,30,AM
65820,3621,CrossFit,1,4,0,PM,5,0,PM
65822,3621,CrossFit,1,5,15,PM,6,15,PM
65823,3621,CrossFit,1,6,30,PM,7,30,PM
65824,3621,CrossFit,3,6,0,AM,7,0,AM
65825,3621,CrossFit,3,7,0,AM,8,0,AM
65826,3621,CrossFit (Women ONLY),3,8,15,AM,9,15,AM
65827,3621,CrossFit,3,9,30,AM,10,30,AM
65828,3623,Schedule,1,5,30,AM,6,30,AM
65829,3623,Schedule,3,5,30,AM,6,30,AM
65830,3621,CrossFit,3,10,45,AM,11,45,AM
65831,3623,Schedule,5,5,30,AM,6,30,AM
65832,3623,Schedule,1,9,0,AM,10,0,AM
65833,3621,CrossFit,3,4,0,PM,5,0,PM
65834,3623,Schedule,2,9,0,AM,10,0,AM
65835,3623,Schedule,3,9,0,AM,10,0,AM
65836,3623,Schedule,4,9,0,AM,10,0,AM
65837,3621,CrossFit,3,5,15,PM,6,15,PM
65838,3623,Schedule,5,9,0,AM,10,0,AM
65839,3623,Schedule,6,9,0,AM,10,0,AM
65840,3623,Schedule,2,4,30,PM,5,30,PM
65841,3621,CrossBar,3,6,0,PM,7,0,PM
65842,3623,Schedule,4,4,30,PM,5,30,PM
65843,3623,Schedule,1,5,30,PM,6,30,PM
65844,3623,Schedule,2,5,30,PM,6,30,PM
65845,3621,CrossFit,3,6,30,PM,7,30,PM
65846,3623,Schedule,3,5,30,PM,6,30,PM
65847,3623,Schedule,4,5,30,PM,6,30,PM
65848,3623,Schedule,5,5,30,PM,6,30,PM
65849,3621,CrossFit,2,6,0,AM,7,0,AM
65850,3623,Schedule,1,6,30,PM,7,30,PM
65851,3623,Schedule,2,6,30,PM,7,30,PM
65852,3621,CrossFit,2,7,15,AM,8,15,AM
65853,3623,Schedule,3,6,30,PM,7,30,PM
65854,3623,Schedule,4,6,30,PM,7,30,PM
65855,3621,CrossFit,2,10,0,AM,11,0,AM
65856,3623,CrossFit WOD,6,9,0,AM,10,0,AM
65857,3623,CrossFit WOD,6,10,0,AM,11,0,AM
65858,3621,CrossFit,2,11,30,AM,12,30,PM
65859,3621,CrossFit,2,4,15,PM,5,15,PM
65860,3621,CrossFit,2,5,30,PM,6,30,PM
65862,3621,Core Rowing,2,5,30,PM,6,30,PM
65863,3621,CrossFit,5,6,0,AM,7,0,AM
65864,3621,CrossFit,5,7,15,AM,8,15,AM
65865,3621,CrossFit,5,10,0,AM,11,0,AM
65866,3621,CrossFit,5,11,30,AM,12,30,PM
65867,3624,SCHEDULE,1,6,0,AM,7,0,AM
65868,3624,SCHEDULE,1,7,0,AM,8,0,AM
65869,3621,CrossFit,5,4,15,PM,5,15,PM
65870,3624,SCHEDULE,1,10,0,AM,11,0,AM
65871,3624,SCHEDULE,1,11,0,AM,12,0,PM
65872,3621,CrossFit,5,5,30,PM,6,30,PM
65873,3624,SCHEDULE,1,2,30,PM,3,30,PM
65874,3624,SCHEDULE,1,4,30,PM,5,30,PM
65875,3624,SCHEDULE,1,5,30,PM,6,30,PM
65876,3621,Intro ,4,6,0,AM,7,0,AM
65877,3624,SCHEDULE,1,6,30,PM,7,30,PM
65878,3624,SCHEDULE,2,6,0,AM,7,0,AM
65879,3621, Mobility Class,4,7,0,AM,8,0,AM
65880,3624,SCHEDULE,2,7,0,AM,8,0,AM
65881,3621,Mobility Class,4,4,0,PM,5,0,PM
65882,3624,SCHEDULE,2,10,0,AM,11,0,AM
65883,3624,SCHEDULE,2,2,30,PM,3,30,PM
65884,3621,Intro,4,5,0,PM,6,0,PM
65885,3624,SCHEDULE,2,4,30,PM,5,30,PM
65886,3621,Core Rowing,4,5,30,PM,6,30,PM
65887,3624,SCHEDULE,2,5,30,PM,6,30,PM
65889,3624,SCHEDULE,2,6,30,PM,7,30,PM
65890,3624,SCHEDULE,3,6,0,AM,7,0,AM
65891,3624,SCHEDULE,3,7,0,AM,8,0,AM
65892,3621,Team WOD,4,9,0,AM,10,0,AM
65893,3624,SCHEDULE,3,10,0,AM,11,0,AM
65894,3624,SCHEDULE,3,2,30,PM,3,30,PM
65895,3624,SCHEDULE,3,4,30,PM,5,30,PM
65896,3624,SCHEDULE,3,5,30,PM,6,30,PM
65897,3624,SCHEDULE,3,6,30,PM,7,30,PM
65898,3624,SCHEDULE,4,6,0,AM,7,0,AM
65899,3624,SCHEDULE,4,7,0,AM,8,0,AM
65900,3624,SCHEDULE,4,10,0,AM,11,0,AM
65901,3624,SCHEDULE,4,11,0,AM,12,0,PM
65902,3624,SCHEDULE,4,2,30,PM,3,30,PM
65903,3624,SCHEDULE,4,4,30,PM,5,30,PM
65904,3624,SCHEDULE,4,5,30,PM,6,30,PM
65905,3624,SCHEDULE,4,6,30,PM,7,30,PM
65906,3624,SCHEDULE,5,6,0,AM,7,0,AM
65907,3624,SCHEDULE,5,7,0,AM,8,0,AM
65908,3624,SCHEDULE,5,10,0,AM,11,0,AM
65909,3624,SCHEDULE,5,2,30,PM,3,30,PM
65910,3624,SCHEDULE,5,4,30,PM,5,30,PM
65911,3624,SCHEDULE,5,5,30,PM,6,30,PM
65912,3624,SCHEDULE,5,6,30,PM,7,30,PM
65913,3624,SCHEDULE,6,9,0,AM,10,0,AM
65914,3625,The Breakfast Club,1,6,0,AM,7,0,AM
65915,3625,CrossFit - All Levels,1,9,15,AM,10,15,AM
65916,3625,CrossFit - All Levels,1,12,0,PM,1,0,PM
65917,3625,CrossFit - All Levels,1,4,30,PM,5,30,PM
65918,3625,CrossFit - All Levels,1,6,30,PM,7,30,PM
65920,3626,	WOD,1,6,0,AM,7,0,AM
65921,3625,CrossFit Beginners,1,7,30,PM,8,30,PM
65922,3626,	WOD,1,12,0,PM,1,0,PM
65923,3626,	WOD,1,6,0,PM,7,0,PM
65924,3626,	WOD,2,6,0,AM,7,0,AM
65925,3626,	WOD,2,9,30,AM,10,30,AM
65926,3625,Free Introductory Class,1,7,30,PM,8,30,PM
65927,3626,	WOD,2,12,0,PM,1,0,PM
65928,3626,	WOD,2,6,0,PM,7,0,PM
65929,3625,The Breakfast Club,2,6,0,AM,7,0,AM
65930,3625,CrossFit - All Levels,2,9,15,AM,10,15,AM
65931,3626,	WOD,3,6,0,AM,7,0,AM
65932,3625,CrossFit - All Levels,2,12,0,PM,1,0,PM
65933,3626,	WOD,3,12,0,PM,1,0,PM
65934,3626,	WOD,3,6,0,PM,7,0,PM
65935,3626,	WOD,4,6,0,AM,7,0,AM
65936,3625,CrossFit - All Levels,2,4,30,PM,5,30,PM
65937,3626,	WOD,4,9,30,AM,10,30,AM
65938,3626,	WOD,4,12,0,PM,1,0,PM
65939,3626,	WOD,4,6,0,PM,7,0,PM
65940,3625,CrossFit - All Levels,2,5,30,PM,6,30,PM
65941,3626,	WOD,5,6,0,AM,7,0,AM
65942,3626,	WOD,5,12,0,PM,1,0,PM
65943,3625,CrossFit - All Levels,2,6,30,PM,7,30,PM
65944,3626,	WOD,5,5,30,PM,6,30,PM
65945,3626,	WOD,6,8,0,AM,9,0,AM
65946,3625,CrossFit Beginners,2,7,30,PM,8,30,PM
65947,3625,Free Introductory Class,2,7,30,PM,8,30,PM
65948,3625,The Breakfast Club,3,6,0,AM,7,0,AM
65949,3625,CrossFit - All Levels,3,9,15,AM,10,15,AM
65950,3625,CrossFit - All Levels,3,12,0,PM,1,0,PM
65951,3625,CrossFit - All Levels,3,4,30,PM,5,30,PM
65952,3625,CrossFit - All Levels,3,6,30,PM,7,30,PM
65953,3625,CrossFit Beginners,3,7,30,PM,8,30,PM
65954,3625,Free Introductory Class,3,7,30,PM,8,30,PM
65955,3629,Suckfest,0,9,0,AM,10,0,AM
65957,3629,Crossfit,1,10,0,AM,11,0,AM
65958,3629,Crossfit,2,10,0,AM,11,0,AM
65959,3629,Crossfit,3,10,0,AM,11,0,AM
65960,3629,Crossfit,4,10,0,AM,11,0,AM
65961,3629,Crossfit,5,10,0,AM,11,0,AM
65962,3629,Olympic & Power Lifting,6,10,0,AM,11,0,AM
65963,3629,Crossfit,6,9,0,AM,10,0,AM
65964,3629,Crossfit,1,12,0,PM,1,0,PM
65965,3629,Crossfit,2,12,0,PM,1,0,PM
65966,3629,Crossfit,3,12,0,PM,1,0,PM
65967,3629,Crossfit,4,12,0,PM,1,0,PM
65968,3629,Crossfit,5,12,0,PM,1,0,PM
65969,3629,Crossfit,1,4,30,PM,5,30,PM
65970,3629,Crossfit,2,4,30,PM,5,30,PM
65971,3629,Crossfit,3,4,30,PM,5,30,PM
65972,3629,Crossfit,4,4,30,PM,5,30,PM
65973,3629,Crossfit,5,4,30,PM,5,30,PM
65974,3629,Crossfit,1,5,30,PM,6,30,PM
65975,3629,Crossfit,2,5,30,PM,6,30,PM
65976,3629,Crossfit,3,5,30,PM,6,30,PM
65977,3629,Crossfit,4,5,30,PM,6,30,PM
65978,3629,Crossfit,5,5,30,PM,6,30,PM
65979,3629,Crossfit,1,6,30,PM,7,30,PM
65980,3629,Crossfit,2,6,30,PM,7,30,PM
65981,3629,Crossfit,3,6,30,PM,7,30,PM
65982,3629,Crossfit,4,6,30,PM,7,30,PM
65983,3630,WOD Class,1,9,0,AM,10,0,AM
65984,3630,WOD Class,2,9,0,AM,10,0,AM
65985,3630,WOD Class,3,9,0,AM,10,0,AM
65986,3630,WOD Class,4,9,0,AM,10,0,AM
65987,3630,WOD Class,5,9,0,AM,10,0,AM
65988,3630,WOD Class,1,10,0,AM,11,0,AM
65989,3630,WOD Class,2,10,0,AM,11,0,AM
65990,3630,WOD Class,3,10,0,AM,11,0,AM
65991,3630,WOD Class,4,10,0,AM,11,0,AM
65992,3630,WOD Class,5,10,0,AM,11,0,AM
65993,3630,WOD Class,1,3,0,PM,4,0,PM
65994,3630,WOD Class,1,4,0,PM,5,0,PM
65995,3630,WOD Class,1,5,0,PM,6,0,PM
65996,3630,WOD Class,1,6,0,PM,7,0,PM
65997,3630,WOD Class,2,3,0,PM,4,0,PM
65998,3630,WOD Class,2,4,0,PM,5,0,PM
65999,3630,WOD Class,2,5,0,PM,6,0,PM
66000,3630,WOD Class,2,6,0,PM,7,0,PM
66001,3630,WOD Class,3,3,0,PM,4,0,PM
66002,3630,WOD Class,3,4,0,PM,5,0,PM
66003,3630,WOD Class,3,5,0,PM,6,0,PM
66004,3630,WOD Class,3,6,0,PM,7,0,PM
66005,3630,WOD Class,4,3,0,PM,4,0,PM
66006,3630,WOD Class,4,4,0,PM,5,0,PM
66007,3630,WOD Class,4,5,0,PM,6,0,PM
66008,3630,WOD Class,4,6,0,PM,7,0,PM
66009,3630,WOD Class,5,3,0,PM,4,0,PM
66010,3630,WOD Class,5,4,0,PM,5,0,PM
66011,3630,WOD Class,5,5,0,PM,6,0,PM
66012,3630,WOD Class,5,6,0,PM,7,0,PM
66013,3631,Class,1,6,0,AM,7,0,AM
66015,3631,Class,2,6,0,AM,7,0,AM
66016,3631,Class,3,6,0,AM,7,0,AM
66017,3631,Class,4,6,0,AM,7,0,AM
66018,3631,Class,5,6,0,AM,7,0,AM
66019,3631,Class,1,7,0,AM,8,0,AM
66020,3631,Class,2,7,0,AM,8,0,AM
66021,3631,Class,3,7,0,AM,8,0,AM
66022,3631,Class,4,7,0,AM,8,0,AM
66023,3631,Class,5,7,0,AM,8,0,AM
66024,3631,Class,1,8,0,AM,9,0,AM
66025,3631,Class,2,8,0,AM,9,0,AM
66026,3631,Class,3,8,0,AM,9,0,AM
66027,3631,Class,4,8,0,AM,9,0,AM
66028,3631,Class,5,8,0,AM,9,0,AM
66029,3631,Class,1,9,0,AM,10,0,AM
66030,3631,Class,2,9,0,AM,10,0,AM
66031,3631,Class,3,9,0,AM,10,0,AM
66032,3631,Class,4,9,0,AM,10,0,AM
66033,3631,Class,5,9,0,AM,10,0,AM
66034,3631,open gym,1,12,30,PM,2,45,PM
66035,3631,open gym,2,12,30,PM,2,45,PM
66036,3631,open gym,3,12,30,PM,2,45,PM
66037,3631,open gym,4,12,30,PM,2,45,PM
66038,3631,open gym,5,12,30,PM,2,45,PM
66039,3631,Class,1,3,0,PM,4,0,PM
66040,3631,Class,2,3,0,PM,4,0,PM
66041,3631,Class,3,3,0,PM,4,0,PM
66042,3631,Class,4,3,0,PM,4,0,PM
66043,3631,Class,5,3,0,PM,4,0,PM
66044,3631,Class,1,4,0,PM,5,0,PM
66045,3631,Class,2,4,0,PM,5,0,PM
66046,3631,Class,3,4,0,PM,5,0,PM
66047,3631,Class,4,4,0,PM,5,0,PM
66048,3631,Class,5,4,0,PM,5,0,PM
66049,3631,Class,1,5,0,PM,6,0,PM
66050,3631,Class,2,5,0,PM,6,0,PM
66051,3631,Class,3,5,0,PM,6,0,PM
66052,3631,Class,4,5,0,PM,6,0,PM
66053,3631,Class,5,5,0,PM,6,0,PM
66054,3631,Class,1,6,0,PM,7,0,PM
66055,3631,Class,2,6,0,PM,7,0,PM
66056,3631,Class,3,6,0,PM,7,0,PM
66057,3631,Class,4,6,0,PM,7,0,PM
66058,3631,Class,5,6,0,PM,7,0,PM
66059,3631,strength and lifting,5,5,0,PM,7,0,PM
66060,3631,yoga,6,9,0,AM,10,0,AM
66061,3631,byomat,6,10,0,AM,11,0,AM
66062,3634,Workout,1,9,0,AM,10,0,AM
66063,3634,Workout,2,9,0,AM,10,0,AM
66064,3634,Workout,3,9,0,AM,10,0,AM
66065,3634,Workout,4,9,0,AM,10,0,AM
66066,3634,Workout,5,9,0,AM,10,0,AM
66067,3634,Workout,1,12,0,PM,1,0,PM
66068,3634,Workout,2,12,0,PM,1,0,PM
66069,3634,Workout,3,12,0,PM,1,0,PM
66070,3634,Workout,4,12,0,PM,1,0,PM
66071,3634,Workout,5,12,0,PM,1,0,PM
66072,3634,Workout,1,5,0,PM,6,0,PM
66073,3634,Workout,2,5,0,PM,6,0,PM
66074,3634,Workout,3,5,0,PM,6,0,PM
66075,3634,Workout,4,5,0,PM,6,0,PM
66076,3634,Workout,5,5,0,PM,6,0,PM
66077,3625,The Breakfast Club,4,6,0,AM,7,0,AM
66078,3625,CrossFit - All Levels,4,9,15,AM,10,15,AM
66079,3625,CrossFit - All Levels,4,12,0,PM,1,0,PM
66080,3625,CrossFit - All Levels,4,4,30,PM,5,30,PM
66081,3625,CrossFit - All Levels,4,5,30,PM,6,30,PM
66082,3625,CrossFit - All Levels,4,6,30,PM,7,30,PM
66083,3625,CrossFit Beginners,4,7,30,PM,8,30,PM
66084,3625,The Breakfast Club,5,6,0,AM,7,0,AM
66085,3625,CrossFit - All Levels,5,9,15,AM,10,15,AM
66086,3625,CrossFit - All Levels,5,12,0,PM,1,0,PM
66089,3625,CrossFit - All Levels,5,4,30,PM,5,30,PM
66090,3625,CrossFit - All Levels,5,5,30,PM,6,30,PM
66091,3625,CrossFit - All Levels,5,6,30,PM,7,30,PM
66092,3636,Crossfit,1,6,0,AM,7,0,AM
66093,3636,Crossfit,2,6,0,AM,7,0,AM
66094,3636,Crossfit,3,6,0,AM,7,0,AM
66095,3636,Crossfit,4,6,0,AM,7,0,AM
66097,3636,Crossfit,1,7,0,AM,8,0,AM
66098,3636,Crossfit,2,7,0,AM,8,0,AM
66099,3636,Crossfit,3,7,0,AM,8,0,AM
66100,3636,Crossfit,4,7,0,AM,8,0,AM
66101,3636,Crossfit,5,7,0,AM,8,0,AM
66102,3636,Crossfit,1,9,0,AM,10,0,AM
66103,3636,Crossfit,2,9,0,AM,10,0,AM
66104,3636,Crossfit,3,9,0,AM,10,0,AM
66105,3636,Crossfit,4,9,0,AM,10,0,AM
66107,3636,Crossfit,1,5,0,PM,6,0,PM
66108,3636,Crossfit,2,5,0,PM,6,0,PM
66109,3636,Crossfit,3,5,0,PM,6,0,PM
66110,3636,Crossfit,4,5,0,PM,6,0,PM
66111,3636,Crossfit,1,6,0,PM,7,0,PM
66112,3636,Crossfit,2,6,0,PM,7,0,PM
66113,3636,Crossfit,3,6,0,PM,7,0,PM
66114,3636,Crossfit,4,6,0,PM,7,0,PM
66115,3636,Crossfit,1,7,0,PM,8,0,PM
66116,3636,Crossfit,2,7,0,PM,8,0,PM
66117,3636,Crossfit,3,7,0,PM,8,0,PM
66118,3636,Crossfit,4,7,0,PM,8,0,PM
66119,3636,Crossfit,5,5,30,PM,6,30,PM
66120,3636,Crossfit,5,6,30,PM,7,30,PM
66121,3636,Crossfit,6,9,0,AM,10,0,AM
66122,3636,Crossfit,6,10,0,AM,11,0,AM
66123,3637, Olympic Lifting,0,9,0,AM,10,0,AM
66124,3637,CrossFit,1,5,30,AM,8,0,PM
66125,3637,CrossFit,2,6,0,AM,8,0,PM
66126,3637,CrossFit,3,5,30,AM,8,0,PM
66127,3637,CrossFit,4,6,0,AM,8,0,PM
66128,3638,WOD,1,6,0,AM,7,0,AM
66129,3638,WOD,1,7,0,AM,8,0,AM
66130,3637,CrossFit,5,6,0,AM,7,0,PM
66131,3638,WOD,1,8,0,AM,9,0,AM
66132,3638,WOD,1,4,0,PM,5,0,PM
66133,3637,CrossFit,6,8,0,AM,10,0,AM
66134,3637,CrossFit,6,8,0,AM,10,0,AM
66135,3638,WOD,1,5,0,PM,6,0,PM
66136,3638,WOD,1,6,0,PM,7,0,PM
66137,3638,WOD,2,6,0,AM,7,0,AM
66138,3638,WOD,2,9,0,AM,10,0,AM
66139,3638,WOD,2,4,0,PM,5,0,PM
66140,3638,WOD,2,5,0,PM,6,0,PM
66141,3638,WOD,2,6,0,PM,7,0,PM
66142,3638,WOD,3,6,0,AM,7,0,AM
66143,3638,WOD,3,7,0,AM,8,0,AM
66144,3638,WOD,3,8,0,AM,9,0,AM
66145,3638,WOD,3,4,0,PM,5,0,PM
66146,3638,WOD,3,5,0,PM,6,0,PM
66147,3638,WOD,3,6,0,PM,7,0,PM
66148,3638,WOD,4,6,0,AM,7,0,AM
66149,3638,WOD,4,9,0,AM,10,0,AM
66150,3638,WOD,4,4,0,PM,5,0,PM
66151,3638,WOD,4,5,0,PM,6,0,PM
66152,3638,WOD,4,6,0,PM,7,0,PM
66153,3638,WOD,5,6,0,AM,7,0,AM
66154,3638,WOD,5,7,0,AM,8,0,AM
66155,3638,WOD,5,8,0,AM,9,0,AM
66157,3638,WOD,5,5,0,PM,6,0,PM
66158,3639, CrossFit,0,9,0,AM,10,0,AM
66159,3638,WOD,5,4,0,PM,5,0,PM
66160,3639, CrossFit,1,6,0,AM,8,0,PM
66161,3639, CrossFit,2,6,0,AM,7,0,PM
66162,3639, CrossFit,3,6,0,AM,8,0,PM
66163,3639, CrossFit,4,6,0,AM,8,0,PM
66164,3639, CrossFit,5,6,0,AM,8,0,PM
66165,3639, CrossFit,6,9,0,AM,1,0,PM
66166,3640,CrossFit,1,6,0,AM,7,0,AM
66167,3640,CrossFit,1,7,0,AM,8,0,AM
66168,3640,CrossFit,1,9,0,AM,10,0,AM
66169,3640,CrossFit,1,10,0,AM,11,0,AM
66170,3640,Open Gym,1,2,0,PM,4,0,PM
66171,3641,CrossFi,1,5,45,AM,6,45,AM
66172,3640,CrossFit,1,4,0,PM,5,0,PM
66173,3641,CrossFit,2,5,45,AM,6,45,AM
66174,3642,CrossFit,1,8,0,AM,8,30,PM
66175,3640,CrossFit,1,5,0,PM,6,0,PM
66176,3641,CrossFit,3,5,45,AM,6,45,AM
66177,3642,CrossFit,2,6,0,AM,8,30,PM
66178,3640,CrossFit,1,6,0,PM,7,0,PM
66179,3641,CrossFit,4,5,45,AM,6,45,AM
66180,3640,CrossFit,1,7,0,PM,8,0,PM
66181,3642,CrossFit,3,6,0,AM,8,30,PM
66183,3642,CrossFit,4,6,0,AM,8,30,PM
66184,3640,CrossFit,2,6,0,AM,7,0,AM
66185,3640,CrossFit,2,7,0,AM,8,0,AM
66186,3641,CrossFit,5,5,45,AM,6,45,AM
66187,3642,CrossFit,5,6,0,AM,3,30,PM
66188,3640,CrossFit,2,9,0,AM,10,0,AM
66189,3642,CrossFit,6,8,0,AM,10,30,AM
66190,3642,CrossFit,0,8,0,AM,11,0,AM
66191,3640,Open Gym,2,2,0,PM,4,0,PM
66192,3641,CrossFit,1,7,0,AM,8,0,AM
66193,3640,CrossFit,2,4,0,PM,5,0,PM
66194,3641,CrossFit,2,7,0,AM,8,0,AM
66195,3640,CrossFit,2,5,0,PM,6,0,PM
66196,3640,Open Gym,2,6,0,PM,7,0,PM
66197,3641,CrossFit,3,7,0,AM,8,0,AM
66198,3641,CrossFit,4,7,0,AM,8,0,AM
66199,3640,CrossFit,2,7,0,PM,8,0,PM
66200,3641,CrossFit,5,7,0,AM,8,0,AM
66201,3640,CrossFit,3,6,0,AM,7,0,AM
66202,3641,CrossFit,1,8,0,AM,9,0,AM
66203,3640,CrossFit,3,7,0,AM,8,0,AM
66204,3641,CrossFit,2,8,0,AM,9,0,AM
66205,3640,CrossFit,3,9,0,AM,10,0,AM
66206,3641,CrossFit,3,8,0,AM,9,0,AM
66207,3640,CrossFit,3,10,0,AM,11,0,AM
66208,3641,CrossFit,4,8,0,AM,9,0,AM
66209,3641,CrossFit,5,8,0,AM,9,0,AM
66210,3640,Open Gym,3,2,0,PM,4,0,PM
66211,3641,CrossFit,1,12,0,PM,1,0,PM
66212,3640,CrossFit,3,4,0,PM,5,0,PM
66213,3641,CrossFit,2,12,0,PM,1,0,PM
66214,3641,CrossFit,3,12,0,PM,1,0,PM
66215,3640,CrossFit,3,5,0,PM,6,0,PM
66216,3641,CrossFit,4,12,0,PM,1,0,PM
66217,3640,CrossFit,3,6,0,PM,7,0,PM
66218,3641,CrossFit,5,12,0,PM,1,0,PM
66219,3641,CrossFit,1,1,0,PM,2,0,PM
66220,3640,CrossFit,3,7,0,PM,8,0,PM
66221,3641,CrossFit,2,1,0,PM,2,0,PM
66222,3641,CrossFit,3,1,0,PM,2,0,PM
66223,3640,CrossFit,4,6,0,AM,7,0,AM
66224,3641,CrossFit,4,1,0,PM,2,0,PM
66225,3640,CrossFit,4,7,0,AM,8,0,AM
66226,3640,CrossFit,4,9,0,AM,10,0,AM
66227,3641,CrossFit,5,1,0,PM,2,0,PM
66228,3640,CrossFit,4,10,0,AM,11,0,AM
66229,3643,crossfit,1,6,0,AM,8,30,PM
66230,3641,CrossFit,1,4,0,PM,5,0,PM
66231,3643,crossfit,2,6,0,AM,8,30,PM
66232,3641,CrossFit,2,4,0,PM,5,0,PM
66234,3643,crossfit,3,6,0,AM,8,30,PM
66235,3643,crossfit,4,6,0,AM,8,30,PM
66236,3641,CrossFit,3,4,0,PM,5,0,PM
66237,3641,CrossFit,4,4,0,PM,5,0,PM
66238,3640,Open Gym,4,2,0,PM,4,0,PM
66239,3643,crossfit,5,6,0,AM,7,30,PM
66240,3641,CrossFit,5,4,0,PM,5,0,PM
66241,3640,CrossFit,4,4,0,PM,5,0,PM
66242,3640,CrossFit,4,5,0,PM,6,0,PM
66243,3643,crossfit,6,8,30,AM,9,30,AM
66244,3641,CrossFit,1,5,30,PM,6,30,PM
66245,3640,CrossFit,4,6,0,PM,7,0,PM
66246,3641,CrossFit,2,5,30,PM,6,30,PM
66247,3643,open gym,0,12,0,PM,1,0,PM
66248,3640,CrossFit,4,7,0,PM,8,0,PM
66249,3641,CrossFit,3,5,30,PM,6,30,PM
66250,3640,CrossFit,5,6,0,AM,7,0,AM
66251,3640,CrossFit,5,7,0,AM,8,0,AM
66252,3641,CrossFit,4,5,30,PM,6,30,PM
66253,3640,CrossFit,5,9,0,AM,10,0,AM
66254,3641,CrossFit,5,5,30,PM,6,30,PM
66255,3640,CrossFit,5,10,0,AM,11,0,AM
66256,3641,CrossFit,1,6,30,PM,7,30,PM
66257,3640,Open Gym,5,2,0,PM,4,0,PM
66258,3640,CrossFit,5,4,0,PM,5,0,PM
66259,3641,CrossFit,2,6,30,PM,7,30,PM
66260,3640,CrossFit,5,5,0,PM,6,0,PM
66261,3641,CrossFit,3,6,30,PM,7,30,PM
66262,3640,CrossFit,5,6,0,PM,7,0,PM
66263,3641,CrossFit,4,6,30,PM,7,30,PM
66264,3640,CrossFit,5,7,0,PM,8,0,PM
66265,3641,CrossFit,5,6,30,PM,7,30,PM
66266,3640,Group workout,6,9,0,AM,12,0,PM
66267,3641,Open Gym.,6,7,0,AM,8,0,AM
66268,3641,Open Gym.,6,9,0,AM,10,0,AM
66269,3641,Open Gym.,6,10,0,AM,11,0,AM
66272,3644,crossfit,0,10,0,AM,1,0,PM
66273,3644,crossfit,1,5,45,AM,9,0,PM
66274,3644,crossfit,2,5,45,AM,9,0,PM
66275,3644,crossfit,3,5,45,AM,9,0,PM
66276,3644,crossfit,4,5,45,AM,9,0,PM
66277,3644,crossfit,5,5,45,AM,7,0,PM
66278,3644,crossfit,6,9,0,AM,12,0,PM
66279,3645,CrossFit,1,5,0,AM,6,0,AM
66280,3645,CrossFit,1,6,0,AM,7,0,AM
66281,3645,CrossFit,1,9,0,AM,10,0,AM
66282,3645,CrossFit,1,12,0,PM,1,0,PM
66283,3645,CrossFit,1,4,0,PM,5,0,PM
66284,3646,CrossFit,1,6,0,AM,8,30,PM
66285,3645,CrossFit,1,5,0,PM,5,30,PM
66286,3646,CrossFit,2,9,0,AM,8,30,PM
66287,3646,CrossFit,3,6,0,AM,7,30,PM
66288,3645,CrossFit,1,5,30,PM,6,30,PM
66289,3646,CrossFit,4,9,0,AM,8,30,PM
66290,3645,CrossFit,2,5,0,AM,6,0,AM
66291,3645,CrossFit,2,6,0,AM,7,0,AM
66292,3645,CrossFit,2,9,0,AM,10,0,AM
66293,3646,CrossFit,5,9,30,AM,6,30,PM
66294,3645,CrossFit,2,4,0,PM,5,0,PM
66295,3646,CrossFit,6,9,0,AM,12,0,PM
66296,3645,CrossFit,2,5,0,PM,5,30,PM
66297,3645,CrossFit,2,5,30,PM,6,30,PM
66298,3645,CrossFit,3,5,0,AM,6,0,AM
66299,3645,CrossFit,3,6,0,AM,7,0,AM
